area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,centroid-0,centroid-1
1760.0,1878.0,2860.0,73.05504924812021,31.50654532246251,181.6812408671319,47.33816218162558,0.9843872549019608,0.9371671991480298,0.9022222977258347,868.6693181818182,308.46420454545455
1307.0,1402.0,2009.0,55.55448005181639,30.81111382714616,148.12489168102786,40.79367702192164,0.9824414540108315,0.9322396576319544,0.8321098944586848,871.7918898240245,102.38255547054322
1390.0,1557.0,2184.0,62.74226476792008,30.06896530996249,167.6812408671319,42.06902622098444,0.981650444350402,0.892742453436095,0.8776807432391953,880.4661870503597,717.5575539568346
710.0,728.0,900.0,30.148281605134468,29.98124993326369,96.66904755831213,30.066594033278285,0.9788677161005247,0.9752747252747253,0.10511888871321776,868.7140845070422,799.5887323943662
710.0,728.0,900.0,30.14997548710309,29.979362301471674,96.66904755831213,30.066594033278285,0.9790389395194697,0.9752747252747253,0.1062337575772816,877.6957746478873,173.6267605633803
711.0,729.0,900.0,30.16529683358972,30.007685026445024,96.66904755831213,30.087760240780646,0.9783624279528971,0.9753086419753086,0.10209101879064866,882.3066104078762,987.4163150492265
1382.0,1542.0,2392.0,61.9531850964368,30.269793995671694,163.19595949289334,41.9477895820983,0.9833375897392242,0.8962386511024644,0.8725127134276859,892.4305354558611,500.506512301013
710.0,728.0,900.0,30.14997548710309,29.97936230147168,96.66904755831213,30.066594033278285,0.9779729356531345,0.9752747252747253,0.10623375757728055,884.3042253521127,837.3732394366198
708.0,728.0,900.0,30.026791523222318,30.018791615639355,96.66904755831214,30.024216853608277,0.9802149108230863,0.9725274725274725,0.023082034708712843,886.7867231638418,40.402542372881356
709.0,727.0,900.0,30.17511044143899,29.911059832651937,96.08326112068524,30.045412914740087,0.9802372853231561,0.9752407152682255,0.1320024464887553,892.4795486600847,441.1664315937941
709.0,729.0,900.0,30.24327975141655,29.847241229197984,96.66904755831214,30.045412914740087,0.9790149063856854,0.9725651577503429,0.1613031370130284,892.6600846262342,631.1960507757404
710.0,730.0,900.0,30.117633540773504,30.01366217924967,97.25483399593904,30.066594033278285,0.9800773267053301,0.9726027397260274,0.08302068301541576,899.2915492957746,795.5366197183099
1121.0,1162.0,1554.0,45.752661705211686,31.454041623149184,128.22539674441617,37.77964438223469,0.9822742299417536,0.9647160068846816,0.7262032751834995,905.8760035682426,142.39250669045495
708.0,727.0,900.0,30.09344279165105,29.953716036673626,96.66904755831213,30.024216853608277,0.9803921568627451,0.9738651994497937,0.09625297083978225,906.8587570621469,545.5409604519774
713.0,730.0,900.0,30.317213051155964,29.93911129435135,96.66904755831214,30.130048048354833,0.9768555949729121,0.9767123287671233,0.1574404744848307,921.5680224403927,1202.6704067321177
714.0,733.0,900.0,30.272808793131606,30.0264509740635,97.25483399593904,30.15116971098976,0.9767177459218982,0.9740791268758526,0.12731701502055065,924.453781512605,1028.3711484593837
707.0,728.0,900.0,30.186792888242103,29.819565501625828,96.66904755831213,30.003005818213616,0.9809024599938986,0.9711538461538461,0.1555067309224293,934.6280056577086,67.88826025459689
1278.0,1411.0,2040.0,59.37412504825183,29.001157368417125,156.8111831820431,40.3385688661799,0.9830218785479763,0.9057406094968108,0.8725931482793338,940.868544600939,375.0586854460094
706.0,728.0,900.0,30.046686546658467,29.920773568426718,97.25483399593904,29.98177977677484,0.9810642670666,0.9697802197802198,0.091452691043951,938.8753541076487,536.314447592068
454.0,469.0,570.0,30.86600549937341,19.432599989690015,83.45584412271572,24.04268606686374,0.9829489505053123,0.9680170575692963,0.7769361810310859,944.9603524229075,1391.4669603524228
1090.0,1144.0,1450.0,53.17114456258614,27.23371761804472,136.66904755831214,37.253605245148115,0.9858463752473465,0.9527972027972028,0.8588722921332345,947.4275229357798,853.4422018348624
676.0,690.0,810.0,30.69683290427825,28.19697355787859,94.76955262170047,29.33785834448333,0.9789302703329853,0.9797101449275363,0.39527471046491924,946.7529585798817,328.4600591715976
665.0,680.0,810.0,30.31372249569048,28.08119107255097,93.59797974644665,29.098183744847088,0.9853339230429013,0.9779411764705882,0.3766578556323977,946.7834586466165,450.9142857142857
573.0,590.0,690.0,31.144981921482298,23.98080145287686,90.2842712474619,27.010484244701136,0.9818772884371899,0.9711864406779661,0.6380762245781498,949.3089005235602,271.8830715532286
573.0,585.0,690.0,31.338649641741007,23.838220768895965,89.11269837220809,27.010484244701136,0.9816788146323102,0.9794871794871794,0.6491443797560874,949.3804537521816,1344.4467713787085
394.0,402.0,480.0,30.478556245076742,17.297698034408903,78.62741699796952,22.397686948112614,0.9790783318403503,0.9800995024875622,0.8233481273173516,952.4974619289341,206.32741116751268
346.0,354.0,435.0,29.562438201312457,15.672767399242568,74.62741699796952,20.98906578384008,0.9797574521137935,0.9774011299435028,0.847898780081081,953.1618497109827,13.797687861271676
321.0,328.0,406.0,29.24718651345086,14.766538845422936,72.62741699796952,20.216574731145414,0.9789505833486043,0.9786585365853658,0.863185156015501,953.5700934579439,139.04361370716512
